imid|mapname|object_id
660|Signal transduction_cAMP signaling|9252
660|Signal transduction_cAMP signaling|-2066660406
660|Signal transduction_cAMP signaling|160
660|Signal transduction_cAMP signaling|280
660|Signal transduction_cAMP signaling|-97595931
660|Signal transduction_cAMP signaling|2113
661|Apoptosis and survival_BAD phosphorylation|589
661|Apoptosis and survival_BAD phosphorylation|427
661|Apoptosis and survival_BAD phosphorylation|71
661|Apoptosis and survival_BAD phosphorylation|3
661|Apoptosis and survival_BAD phosphorylation|2120
661|Apoptosis and survival_BAD phosphorylation|688
661|Apoptosis and survival_BAD phosphorylation|4014
661|Apoptosis and survival_BAD phosphorylation|-417087603
661|Apoptosis and survival_BAD phosphorylation|2093
661|Apoptosis and survival_BAD phosphorylation|86
661|Apoptosis and survival_BAD phosphorylation|85
661|Apoptosis and survival_BAD phosphorylation|-975327052
661|Apoptosis and survival_BAD phosphorylation|9252
661|Apoptosis and survival_BAD phosphorylation|592
661|Apoptosis and survival_BAD phosphorylation|800
661|Apoptosis and survival_BAD phosphorylation|2038
661|Apoptosis and survival_BAD phosphorylation|591
661|Apoptosis and survival_BAD phosphorylation|71
661|Apoptosis and survival_BAD phosphorylation|8113
661|Apoptosis and survival_BAD phosphorylation|680
661|Apoptosis and survival_BAD phosphorylation|2037
661|Apoptosis and survival_BAD phosphorylation|889
661|Apoptosis and survival_BAD phosphorylation|87
661|Apoptosis and survival_BAD phosphorylation|53
661|Apoptosis and survival_BAD phosphorylation|-1074992000
661|Apoptosis and survival_BAD phosphorylation|2164
661|Apoptosis and survival_BAD phosphorylation|934
661|Apoptosis and survival_BAD phosphorylation|738
661|Apoptosis and survival_BAD phosphorylation|631
661|Apoptosis and survival_BAD phosphorylation|2041
661|Apoptosis and survival_BAD phosphorylation|233
661|Apoptosis and survival_BAD phosphorylation|-335567511
661|Apoptosis and survival_BAD phosphorylation|381
661|Apoptosis and survival_BAD phosphorylation|336
661|Apoptosis and survival_BAD phosphorylation|886
661|Apoptosis and survival_BAD phosphorylation|-409365211
661|Apoptosis and survival_BAD phosphorylation|133
661|Apoptosis and survival_BAD phosphorylation|487
661|Apoptosis and survival_BAD phosphorylation|1071
661|Apoptosis and survival_BAD phosphorylation|608
661|Apoptosis and survival_BAD phosphorylation|486
661|Apoptosis and survival_BAD phosphorylation|287
661|Apoptosis and survival_BAD phosphorylation|284
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|914
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-273366002
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-1568677431
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-351992312
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|2260
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|2915
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|2402
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|2550
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|6232
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-781945151
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-1908143877
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-746470188
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|109
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-1084979860
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-1740693799
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-2009498977
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|9043
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-252662663
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|370
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-911082251
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-2135365995
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-1614772146
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|931
662|Proteolysis_Role of Parkin in the Ubiquitin-Proteasomal Pathway|-1353206876
664|Cytoskeleton remodeling_Integrin outside-in signaling|1079
664|Cytoskeleton remodeling_Integrin outside-in signaling|925
664|Cytoskeleton remodeling_Integrin outside-in signaling|2704
664|Cytoskeleton remodeling_Integrin outside-in signaling|815
664|Cytoskeleton remodeling_Integrin outside-in signaling|2560
664|Cytoskeleton remodeling_Integrin outside-in signaling|2733
664|Cytoskeleton remodeling_Integrin outside-in signaling|2639
664|Cytoskeleton remodeling_Integrin outside-in signaling|2277
664|Cytoskeleton remodeling_Integrin outside-in signaling|-1663698141
664|Cytoskeleton remodeling_Integrin outside-in signaling|-1488468196
664|Cytoskeleton remodeling_Integrin outside-in signaling|884
664|Cytoskeleton remodeling_Integrin outside-in signaling|-1529500936
664|Cytoskeleton remodeling_Integrin outside-in signaling|2155
664|Cytoskeleton remodeling_Integrin outside-in signaling|589
664|Cytoskeleton remodeling_Integrin outside-in signaling|-1411277918
664|Cytoskeleton remodeling_Integrin outside-in signaling|2698
664|Cytoskeleton remodeling_Integrin outside-in signaling|561
664|Cytoskeleton remodeling_Integrin outside-in signaling|-613248718
664|Cytoskeleton remodeling_Integrin outside-in signaling|2714
664|Cytoskeleton remodeling_Integrin outside-in signaling|-432962024
664|Cytoskeleton remodeling_Integrin outside-in signaling|63
664|Cytoskeleton remodeling_Integrin outside-in signaling|6005
664|Cytoskeleton remodeling_Integrin outside-in signaling|-1663698141
664|Cytoskeleton remodeling_Integrin outside-in signaling|2284
664|Cytoskeleton remodeling_Integrin outside-in signaling|-526279793
664|Cytoskeleton remodeling_Integrin outside-in signaling|887
664|Cytoskeleton remodeling_Integrin outside-in signaling|874
664|Cytoskeleton remodeling_Integrin outside-in signaling|486
664|Cytoskeleton remodeling_Integrin outside-in signaling|-1563893039
664|Cytoskeleton remodeling_Integrin outside-in signaling|886
664|Cytoskeleton remodeling_Integrin outside-in signaling|592
664|Cytoskeleton remodeling_Integrin outside-in signaling|2715
664|Cytoskeleton remodeling_Integrin outside-in signaling|738
664|Cytoskeleton remodeling_Integrin outside-in signaling|669
664|Cytoskeleton remodeling_Integrin outside-in signaling|2705
664|Cytoskeleton remodeling_Integrin outside-in signaling|-1111601632
664|Cytoskeleton remodeling_Integrin outside-in signaling|-174000029
664|Cytoskeleton remodeling_Integrin outside-in signaling|336
664|Cytoskeleton remodeling_Integrin outside-in signaling|-1599373023
664|Cytoskeleton remodeling_Integrin outside-in signaling|2559
664|Cytoskeleton remodeling_Integrin outside-in signaling|2719
664|Cytoskeleton remodeling_Integrin outside-in signaling|9056
664|Cytoskeleton remodeling_Integrin outside-in signaling|2710
664|Cytoskeleton remodeling_Integrin outside-in signaling|2588
664|Cytoskeleton remodeling_Integrin outside-in signaling|2707
664|Cytoskeleton remodeling_Integrin outside-in signaling|680
664|Cytoskeleton remodeling_Integrin outside-in signaling|1071
664|Cytoskeleton remodeling_Integrin outside-in signaling|487
664|Cytoskeleton remodeling_Integrin outside-in signaling|2203
664|Cytoskeleton remodeling_Integrin outside-in signaling|2285
665|Immune response_Lectin induced complement pathway|-542513815
665|Immune response_Lectin induced complement pathway|-181152882
665|Immune response_Lectin induced complement pathway|-551724148
665|Immune response_Lectin induced complement pathway|-1250247896
665|Immune response_Lectin induced complement pathway|2736
665|Immune response_Lectin induced complement pathway|-2055033236
665|Immune response_Lectin induced complement pathway|2849
665|Immune response_Lectin induced complement pathway|2843
665|Immune response_Lectin induced complement pathway|2855
665|Immune response_Lectin induced complement pathway|-1239858738
665|Immune response_Lectin induced complement pathway|-1662108713
665|Immune response_Lectin induced complement pathway|2863
665|Immune response_Lectin induced complement pathway|-1192446652
665|Immune response_Lectin induced complement pathway|-1304943327
665|Immune response_Lectin induced complement pathway|-754615707
665|Immune response_Lectin induced complement pathway|-1479939387
665|Immune response_Lectin induced complement pathway|2858
665|Immune response_Lectin induced complement pathway|2850
665|Immune response_Lectin induced complement pathway|9126
665|Immune response_Lectin induced complement pathway|156
665|Immune response_Lectin induced complement pathway|-1171183871
665|Immune response_Lectin induced complement pathway|99
665|Immune response_Lectin induced complement pathway|-1894964023
665|Immune response_Lectin induced complement pathway|2525
665|Immune response_Lectin induced complement pathway|155
665|Immune response_Lectin induced complement pathway|-1480966094
665|Immune response_Lectin induced complement pathway|-1331537544
665|Immune response_Lectin induced complement pathway|-1506015693
665|Immune response_Lectin induced complement pathway|95
665|Immune response_Lectin induced complement pathway|98
665|Immune response_Lectin induced complement pathway|-25021942
665|Immune response_Lectin induced complement pathway|1528593488
665|Immune response_Lectin induced complement pathway|104
665|Immune response_Lectin induced complement pathway|2859
665|Immune response_Lectin induced complement pathway|2730
665|Immune response_Lectin induced complement pathway|5288
665|Immune response_Lectin induced complement pathway|-1164330990
665|Immune response_Lectin induced complement pathway|-1684761974
665|Immune response_Lectin induced complement pathway|-635859158
665|Immune response_Lectin induced complement pathway|-1396237480
665|Immune response_Lectin induced complement pathway|2862
665|Immune response_Lectin induced complement pathway|478
665|Immune response_Lectin induced complement pathway|-559812608
665|Immune response_Lectin induced complement pathway|-1823654194
665|Immune response_Lectin induced complement pathway|1508621006
665|Immune response_Lectin induced complement pathway|2854
665|Immune response_Lectin induced complement pathway|-7468224
665|Immune response_Lectin induced complement pathway|2848
665|Immune response_Lectin induced complement pathway|-1960673337
665|Immune response_Lectin induced complement pathway|6379
668|Immune response_NFAT in immune response|2624
668|Immune response_NFAT in immune response|4123
668|Immune response_NFAT in immune response|804
668|Immune response_NFAT in immune response|490
668|Immune response_NFAT in immune response|-1115060747
668|Immune response_NFAT in immune response|522
668|Immune response_NFAT in immune response|-349428471
668|Immune response_NFAT in immune response|172
668|Immune response_NFAT in immune response|385
668|Immune response_NFAT in immune response|419
668|Immune response_NFAT in immune response|-1675277103
668|Immune response_NFAT in immune response|519
668|Immune response_NFAT in immune response|-1701315067
668|Immune response_NFAT in immune response|2038
668|Immune response_NFAT in immune response|2140
668|Immune response_NFAT in immune response|729
668|Immune response_NFAT in immune response|592
668|Immune response_NFAT in immune response|2432
668|Immune response_NFAT in immune response|467
668|Immune response_NFAT in immune response|2339
668|Immune response_NFAT in immune response|2649
668|Immune response_NFAT in immune response|824
668|Immune response_NFAT in immune response|-1074992000
668|Immune response_NFAT in immune response|-639877561
668|Immune response_NFAT in immune response|469
668|Immune response_NFAT in immune response|589
668|Immune response_NFAT in immune response|119
668|Immune response_NFAT in immune response|128
668|Immune response_NFAT in immune response|2037
668|Immune response_NFAT in immune response|-417087603
668|Immune response_NFAT in immune response|2883
668|Immune response_NFAT in immune response|93
668|Immune response_NFAT in immune response|2081
668|Immune response_NFAT in immune response|366
668|Immune response_NFAT in immune response|742
668|Immune response_NFAT in immune response|420
668|Immune response_NFAT in immune response|4329
668|Immune response_NFAT in immune response|120
668|Immune response_NFAT in immune response|9158
668|Immune response_NFAT in immune response|-2106630207
668|Immune response_NFAT in immune response|631
668|Immune response_NFAT in immune response|8186
668|Immune response_NFAT in immune response|-803800449
668|Immune response_NFAT in immune response|2373
668|Immune response_NFAT in immune response|903
668|Immune response_NFAT in immune response|2888
668|Immune response_NFAT in immune response|2427
668|Immune response_NFAT in immune response|518
668|Immune response_NFAT in immune response|669
668|Immune response_NFAT in immune response|-121767510
668|Immune response_NFAT in immune response|325
669|Transcription_Role of VDR in regulation of genes involved in osteoporosis|376
669|Transcription_Role of VDR in regulation of genes involved in osteoporosis|884
669|Transcription_Role of VDR in regulation of genes involved in osteoporosis|10284
669|Transcription_Role of VDR in regulation of genes involved in osteoporosis|4351
669|Transcription_Role of VDR in regulation of genes involved in osteoporosis|380
669|Transcription_Role of VDR in regulation of genes involved in osteoporosis|4487
669|Transcription_Role of VDR in regulation of genes involved in osteoporosis|550
669|Transcription_Role of VDR in regulation of genes involved in osteoporosis|-1132209158
669|Transcription_Role of VDR in regulation of genes involved in osteoporosis|4316
669|Transcription_Role of VDR in regulation of genes involved in osteoporosis|4628
669|Transcription_Role of VDR in regulation of genes involved in osteoporosis|-1976324381
