entrez_id	gene_name
167153	PAPD4
399844	LINC01002
23484	LEPROTL1
994	CDC25B
197342	EME2
25851	TECPR1
2637	GBX2
100874208	NDFIP2-AS1
2846	LPAR4
7965	AIMP2
414351	LINC00229
9352	TXNL1
283162	OR8B4
57092	PCNP
55608	ANKRD10
8228	PNPLA4
79915	ATAD5
102464828	MIR6076
346528	OR2A1
101929528	LOC101929528
84627	ZNF469
6919	TCEA2
677831	SNORA51
3918	LAMC2
100616182	MIR4500
79720	VPS37B
284273	ZADH2
5901	RAN
81794	ADAMTS10
100750246	HIF1A-AS1
84817	TXNDC17
407048	MIR92A1
80021	TMEM62
728963	RPS15AP10
7869	SEMA3B
406890	MIRLET7G
344967	LOC344967
219402	MTIF3
376267	RAB15
10249	GLYAT
7327	UBE2G2
100533177	KRTAP29-1
10094	ARPC3
102465439	MIR6733
7087	ICAM5
8576	STK16
5657	PRTN3
6013	RLN1
100861549	LINC00562
54738	FEV
100422895	MIR4294
3713	IVL
101929484	LINC01615
554210	MIR429
100996255	LOC100996255
406898	MIR105-2
84987	COX14
160313	KRT19P2
100505975	ENO1-AS1
26809	SNORD42A
94033	FTMT
100616498	MIR378E
286436	H2BFM
494141	LOC494141
101927746	LOC101927746
100302124	MIR1288
100126323	MIR924
100008587	RNA5-8S5
344838	PAQR9
1511	CTSG
100313837	MIR762
6207	RPS13
3060	HCRT
56034	PDGFC
644054	FAM25C
26750	RPS6KC1
131034	CPNE4
100616334	MIR4790
29123	ANKRD11
54089	LINC00112
23515	MORC3
238	ALK
100505495	PCAT19
55534	MAML3
100505832	PROX1-AS1
401324	LOC401324
150142	ZNF295-AS1
283038	LOC283038
8801	SUCLG2
64131	XYLT1
10319	LAMC3
64282	PAPD5
6092	ROBO2
4684	NCAM1
9379	NRXN2
29101	SSU72
54511	HMGCLL1
100616235	MIR4457
57057	TBX20
57586	SYT13
1350	COX7C
55033	FKBP14
245910	DEFB107A
23120	ATP10B
576	ADGRB2
3164	NR4A1
6920	TCEA3
9895	TECPR2
283450	HECTD4
101928476	LOC101928476
10225	CD96
84874	ZNF514
995	CDC25C
6019	RLN2
54929	TMEM161A
9070	ASH2L
30813	VSX1
27158	NDOR1
1121	CHM
339298	LOC339298
3797	KIF3C
374383	NCR3LG1
55257	MRGBP
729234	FAHD2CP
11213	IRAK3
9753	ZSCAN12
8498	RANBP3
64978	MRPL38
100874323	HOXA10-AS
100287082	GACAT2
150379	PNPLA5
100861554	LINC00563
389058	SP5
10512	SEMA3C
137994	LETM2
100302191	MIR548I4
90231	KIAA2013
55149	MTPAP
285766	LOC285766
80852	GRIP2
6188	RPS3
102723883	LOC102723883
100128822	LINC01003
92126	DSEL
400617	KCNJ2-AS1
1512	CTSH
81848	SPRY4
57121	LPAR5
6208	RPS14
102724323	LOC102724323
9026	HIP1R
440041	TRIM51HP
101929529	LOC101929529
23155	CLCC1
55048	VPS37C
5189	PEX1
100302736	TMED7-TICAM2
83607	AMMECR1L
10093	ARPC4
3661	IRF3
285830	HLA-F-AS1
106456574	LINC01616
100616137	MIR4501
100422866	MIR3115
407049	MIR92A2
100132979	GOLGA8DP
6832	SUPV3L1
730202	LOC730202
102724279	LOC102724279
643210	EHMT1-IT1
375593	TRIM73
93650	ACPT
102466225	MIR6077
9382	COG1
102800310	HAGLROS
706	TSPO
406942	MIR150
8702	B4GALT4
101926888	RALY-AS1
128646	SIRPD
3046	HBE1
6046	BRD2
100750247	HIF1A-AS2
810	CALML3
285237	C3orf38
284800	FAM182A
89765	RSPH1
160298	C11orf42
619565	SNORA52
55466	DNAJA4
100616492	MIR378F
3575	IL7R
118471	PRAP1
259292	TAS2R46
131920	TMEM207
100500914	MIR3610
26808	SNORD42B
100847036	MIR5186
1355	COX15
102466723	MIR6734
100422909	MIR4295
25770	C22orf31
90120	C9orf69
442361	OR2A2
135927	C7orf34
339231	ARL16
347468	OR13H1
474382	H2AFB1
153396	TMEM161B
117531	TMC1
9369	NRXN3
223117	SEMA3D
79844	ZDHHC11
577	ADGRB3
10178	TENM1
781	CACNA2D1
79710	MORC4
22796	COG2
92737	DNER
105616916	LINC01455
23307	FKBP15
4685	NCAM2
100313838	MIR764
57634	EP400
81792	ADAMTS12
2310	FOXO3B
10335	MRVI1
5925	RB1
51299	NRN1
80310	PDGFD
255928	SYT14
10301	DLEU1
9778	KIAA0232
197370	NSMCE1
3667	IRS1
100526837	EEF1E1-BLOC1S5
57730	ANKRD36B
26027	ACOT11
100288866	LOC100288866
221584	ZSCAN12P1
2312	FLG
8019	BRD3
4659	PPP1R12A
503614	DEFB107B
23253	ANKRD12
64284	RAB17
100847090	MIR5187
100132831	LOC100132831
283480	FGF14-IT1
83999	KREMEN1
10092	ARPC5
117579	RLN3
79956	ERMP1
23210	JMJD6
101927630	LOC101927630
10908	PNPLA6
57699	CPNE5
2817	GPC1
81689	ISCA1
10203	CALCRL
102465440	MIR6735
100126299	VTRNA2-1
101927990	HRAT13
54088	LINC00113
677832	SNORA53
8558	CDK10
10161	LPAR6
3662	IRF4
104797537	GACAT3
9334	B4GALT5
728882	FAM182B
23512	SUZ12
55855	FAM45BP
5828	PEX2
29100	TMEM208
1040	CDS1
9682	KDM4A
597	BCL2A1
4929	NR4A2
685	BTC
6209	RPS15
169200	TMEM64
79706	PRKRIP1
51241	COX16
51135	IRAK4
30009	TBX21
2691	GHRH
100616142	MIR4458
100216546	LINC01004
3916	LAMP1
152831	KLB
64221	ROBO3
387065	HMGA1P7
11119	BTN3A1
645884	RPS7P5
139231	FAM199X
59274	MESDC1
717	C2
338917	VSX2
7386	UQCRFS1
25864	ABHD14A
80320	SP6
100128893	GATA6-AS1
200958	MUC20
100289087	TSPY10
100861546	LINC00564
2273	FHL1
100616291	MIR4791
29893	PSMC3IP
378108	TRIM74
83483	PLVAP
64132	XYLT2
28964	GIT1
91860	CALML4
2679	GGT3P
102464829	MIR6078
15	AANAT
100132174	LOC100132174
100506475	EGFLAM-AS2
255193	CSNK1G2-AS1
267012	DAOA
54148	MRPL39
11018	TMED1
100500890	MIR3611
100423041	MIR4296
105416157	NKILA
155382	VPS37D
146512	FLJ30679
11019	LIAS
100616321	MIR378G
5197	PF4V1
100130302	SUPT20HL1
730159	LOC730159
100874002	OXCT1-AS1
146822	CDRT15
101929412	LOC101929412
100422988	MIR3156-1
100847043	MIR5682
8409	UXT
201243	C17orf74
406891	MIRLET7I
341799	OR6S1
5502	PPP1R1A
100616227	MIR4502
474381	H2AFB2
101060524	LOC101060524
9658	ZNF516
101927587	LOC101927587
101929413	LOC101929413
53832	IL20RA
53344	CHIC1
9723	SEMA3E
8013	NR4A3
400986	ANKRD36C
4124	MAN2A1
23499	MACF1
57451	TENM2
2274	FHL2
5453	POU3F1
83548	COG3
118611	C10orf90
4055	LTBR
3663	IRF5
23030	KDM4B
102723742	LINC01500
100506050	LINC01005
9254	CACNA2D2
286053	NSMCE2
100500817	MIR3612
157378	TMEM65
23476	BRD4
117532	TMC2
152578	LINC01618
11093	ADAMTS13
100137047	JMJD7
100288911	LOC100288911
686	BTD
27044	SND1
400120	SERTM1
138429	PIP5KL1
79258	MMEL1
10959	TMED2
400866	LINC00114
9711	RUBCN
101927136	LOC101927136
7549	ZNF2
105373144	LINC01456
125228	FAM210A
5923	RASGRF1
3375	IAPP
375775	PNPLA7
283171	C11orf44
401565	FAM166A
57587	CFAP97
768220	MIR765
4660	PPP1R12B
8847	DLEU2
400804	C1orf140
134526	ACOT12
83849	SYT15
7101	NR2E1
100616394	MIR4444-1
23184	MESDC2
10282	BET1
102724776	LOC102724776
401548	SNX30
718	C3
3920	LAMP2
9362	CPNE6
100422871	MIR3117
10445	MCRS1
8760	CDS2
9331	B4GALT6
285313	IGSF10
8660	IRS2
11044	PAPD7
7083	TK1
821	CANX
116844	LRG1
100288254	LOC100288254
8504	PEX3
11118	BTN3A2
100616233	MIR4459
100847004	MIR5188
121340	SP7
100131564	CCDC18-AS1
6364	CCL20
101929693	RARA-AS1
57205	ATP10D
387	RHOA
54538	ROBO4
83861	RSPH3
100506736	SLFN12L
441025	LOC441025
50945	TBX22
126306	JSRP1
22931	RAB18
8859	STK19
127343	DMBX1
11159	RABL2A
7535	ZAP70
391189	OR11L1
100422873	MIR4297
9815	GIT2
26973	CHORDC1
100885789	IFNG-AS1
123207	C15orf40
102724163	LOC102724163
84152	PPP1R1B
84836	ABHD14B
23627	PRND
59307	SIGIRR
100616280	MIR4503
100422907	MIR3156-2
23782	AP1B1P1
79412	KREMEN2
406943	MIR152
100616306	MIR378H
11331	PHB2
221914	GPC2
6193	RPS5
100861555	LINC00565
122961	ISCA2
101928973	LOC101928973
127845	GOLT1A
121268	RHEBL1
406881	MIRLET7A1
5617	PRL
84928	TMEM209
492303	GEMIN8P4
100616448	MIR4792
394263	MUC21
6217	RPS16
102464830	MIR6079
100847034	MIR5683
102466191	MIR6736
51806	CALML5
102723885	LOC102723885
84885	ZDHHC12
64149	C17orf75
10063	COX17
11250	GPR45
677833	SNORA54
170067	SUPT20HL2
58487	CREBZF
83740	H2AFB3
574502	MIR500A
79541	OR2A4
151242	PPP1R1C
152404	IGSF11
57706	DENND1A
6238	RRBP1
55799	CACNA2D3
4267	CD99
10699	CORIN
5924	RASGRF2
65055	REEP1
8732	RNGTT
84529	C15orf41
23423	TMED3
7084	TK2
140766	ADAMTS14
2719	GPC3
5116	PCNT
23081	KDM4C
51199	NIN
767557	SYS1-DBNDD2
64172	OSGEPL1
93517	SDR42E1
55423	SIRPG
54776	PPP1R12C
83851	SYT16
92521	SPECC1
6653	SORL1
56160	NSMCE3
54971	BANP
9915	ARNT2
5926	ARID4A
50640	PNPLA8
342892	ZNF850
348645	C22orf34
4881	NPR1
51285	RASL12
100507679	MUC22
169166	SNX31
730112	FAM166B
100506380	LINC01006
7390	UROS
256021	LINC01619
55714	TENM3
6218	RPS17
11158	RABL2B
340515	LINC01501
9499	MYOT
2275	FHL3
339123	JMJD8
23244	PDS5A
100846999	MIR4444-2
4335	MNT
51755	CDK12
11154	AP4S1
100527963	PMF1-BGLAP
27132	CPNE7
27074	LAMP3
388	RHOB
6404	SELPLG
401409	RAB19
100507392	SENCR
79854	LINC00115
55184	DZANK1
102466906	MIR6124
5319	PLA2G1B
390067	OR52H1
55269	PSPC1
6405	SEMA3F
1513	CTSK
11285	B4GALT7
221833	SP8
768218	MIR766
153684	LOC153684
84811	BUD13
154790	CLEC2L
84901	NFATC2IP
54716	SLC6A20
102465441	MIR6737
262	AMD1
546	ATRX
55349	CHDH
55856	ACOT13
55561	CDC42BPG
100129827	MRVI1-AS1
25839	COG4
5454	POU3F2
3664	IRF6
5731	PTGER1
163688	CALML6
101927588	LOC101927588
645339	SNRPD2P2
116151	FAM210B
342125	TMC3
400757	C1orf141
100861547	LINC00566
54503	ZDHHC13
100423018	MIR3156-3
26511	CHIC2
56949	XAB2
100847071	MIR5684
677834	SNORA55
51026	GOLT1B
100847057	MIR5189
101928523	LOC101928523
53833	IL20RB
90268	OTULIN
100423021	MIR4298
340390	WDR97
390327	OR6C70
340385	ZNF517
26493	OR8B8
170393	C10orf91
285521	COX18
4122	MAN2A2
7551	ZNF3
10648	SCGB1D1
101928734	WWC2-AS1
406882	MIRLET7A2
6366	CCL21
100616261	MIR4504
388588	SMIM1
100616259	MIR378I
10327	AKR1A1
84203	TXNDC2
393046	OR2A5
283687	ST20-AS1
6194	RPS6
10384	BTN3A3
26953	RANBP6
219833	C11orf45
100616112	MIR4793
100500908	MIR3613
6569	SLC34A1
100852408	EGFLAM-AS4
100422911	MIR500B
8621	CDK13
1633	DCK
100133093	FAM25G
5361	PLXNA1
26011	TENM4
10466	COG5
54331	GNG2
144402	CPNE8
57154	SMURF1
6731	SRP72
1877	E4F1
23047	PDS5B
4931	NVL
57687	VAT1L
102546227	LINC01340
4149	MAX
643339	LOC643339
79718	TBL1XR1
101927722	LL22NC03-75H12.2
56172	ANKH
3983	ABLIM1
100500827	MIR3614
642477	LINC01296
727	C5
677885	SNORA59A
2498	FTH1P3
100302224	MIR2110
152641	WWC2-AS2
255649	OOSP1
51760	SYT17
84281	C2orf88
2239	GPC4
25886	POC1A
2705	GJB1
101929415	LOC101929415
26155	NOC2L
763	CA5A
79683	ZDHHC14
10002	NR2E3
91147	TMEM67
6342	SCP2
170689	ADAMTS15
570	BAAT
25970	SH2B1
3933	LCN1
79024	SMIM2
93589	CACNA2D4
3665	IRF7
55610	VPS50
79811	SLTM
163486	DENND1B
100506436	SPAG5-AS1
432	ASGR1
677835	SNORA56
389	RHOC
9923	ZBTB40
102465133	MIR6125
27302	BMP10
51742	ARID4B
5830	PEX5
10647	SCGB1D2
6222	RPS18
3628	INPP1
51101	ZC2HC1A
406883	MIRLET7A3
90639	COX19
254122	SNX32
10568	SLC34A2
5333	PLCD1
100616158	MIR4505
4968	OGG1
100506527	LINC01007
4882	NPR2
1514	CTSL
5455	POU3F3
6367	CCL22
285834	HCG22
10755	GIPC1
140809	SRXN1
677	ZFP36L1
100506779	BZRAP1-AS1
205251	LINC00116
100033422	SNORD116-10
81565	NDEL1
54862	CC2D1A
406946	MIR154
439	ASNA1
100528031	FKBP1A-SDCBP2
100130954	LINC01502
146723	C17orf77
222068	TMED4
100616338	MIR4794
11343	MGLL
100287441	USP17L20
402160	CFAP99
56920	SEMA3G
100129603	LOC100129603
100847075	MIR5685
100093698	GS1-600G8.3
752	FMNL1
63926	ANKEF1
101927020	LOC101927020
83874	TBC1D10A
80345	ZSCAN16
1518	CTSLP8
390195	OR5AN1
100288079	GS1-279B7.1
8471	IRS4
1280	COL2A1
51308	REEP2
100289124	FAM27E2
390231	TRIM77
57095	PITHD1
100131390	SP9
6201	RPS7
55693	KDM4D
147798	TMC4
93081	TEX30
102465136	MIR378J
768215	MIR767
645030	NFIA-AS1
128102	HSD3BP4
102465442	MIR6738
29909	GPR171
254100	SSSCA1-AS1
5732	PTGER2
50858	TTTY1
100423026	MIR4299
149018	LELP1
642943	LOC642943
3315	HSPB1
101928147	C21orf140
738	VPS51
2262	GPC5
2785	GNG3
54810	GIPC2
153918	ZC2HC1B
9919	SEC16A
10603	SH2B2
100874064	PCDH9-AS2
285782	CAGE1
221035	REEP3
79838	TMC5
9366	RAB9BP1
148756	OVAAL
4883	NPR3
5218	CDK14
60678	EEFSEC
5359	PLSCR1
158866	ZDHHC15
54491	FAM105A
10129	FRY
29117	BRD7
282809	POC1B
677882	SNORA59B
729	C6
101928036	HRAT17
55906	ZC4H2
55631	LRRC40
51738	GHRL
27252	KLHL20
114793	FMNL2
100505879	KIF25-AS1
64750	SMURF2
5362	PLXNA2
145497	LRRC74A
57511	COG6
54522	ANKRD16
2729	GCLC
170690	ADAMTS16
3394	IRF8
9457	FHL5
360023	ZBTB41
84448	ABLIM2
162655	ZNF519
5733	PTGER3
414764	HCG23
6202	RPS8
101927139	LOC101927139
5190	PEX6
101928388	PLA2G4E-AS1
692158	SNORA57
29984	RHOD
106146148	LINC01297
100996570	NFIA-AS2
100131997	FAM27E3
1667	DEFA1
137695	TMEM68
185	AGTR1
255812	SDHAP1
101927021	LOC101927021
130162	CLHC1
8651	SOCS1
101928525	LOC101928525
58478	ENOPH1
285346	ZNF852
100527978	TMEM56-RWDD3
167691	LCA5
11238	CA5B
100526820	CAHM
677801	SNORA14A
200014	CC2D1B
100033423	SNORD116-11
63905	MANBAL
5456	POU3F4
22850	ADNP2
100506119	LINC01503
284099	C17orf78
100133234	SBF1P1
6223	RPS19
401588	ZNF674-AS1
219990	OOSP2
257364	SNX33
149134	LINC01341
5494	PPM1A
85027	SMIM3
6303	SAT1
253128	LINC00612
57127	RHBG
102724661	LOC102724661
50999	TMED5
10658	CELF1
649352	LOC649352
142680	SLC34A3
102465134	MIR6126
6464	SHC1
388389	CCDC103
151835	CPNE9
3087	HHEX
80010	RMI1
660	BMX
7748	ZNF195
678	ZFP36L2
1942	EFNA1
401427	OR2A7
129531	MITD1
100302243	MIR1972-1
79958	DENND1C
692206	SNORD90
3934	LCN2
101926905	LOC101926905
26000	TBC1D10B
100616265	MIR4433A
100506108	SIX3-AS1
5540	NPY4R
100616140	MIR4506
3068	HDGF
7686	MKRN7P
6368	CCL23
101927472	LOC101927472
723778	MIR650
433	ASGR2
3	A2MP1
100500847	MIR3615
100316904	SAP25
728622	SKP1P2
390245	KDM4E
24141	LAMP5
126074	SWSAP1
2706	GJB2
102466724	MIR6739
617	BCS1L
100616161	MIR4795
3316	HSPB2
148523	CIART
406947	MIR155
60439	TTTY2
100287478	USP17L21
10082	GPC6
100507528	LINC00613
133584	EGFLAM
91949	COG7
100507065	LOC100507065
374666	WASH3P
4919	ROR1
1360	CPB1
10075	HUWE1
8556	CDC14A
55819	RNF130
54753	ZNF853
55677	IWS1
23075	SWAP70
100128714	LOC100128714
51626	DYNC2LI1
26057	ANKRD17
85329	LGALS12
7107	GPR137B
55706	NDC1
2731	GLDC
100507540	LINC01504
100616135	MIR4507
6203	RPS9
22978	NT5C2
79902	NUP85
2138	EYA1
163720	CYP4Z2P
768211	RELL1
10659	CELF2
10019	SH2B3
170691	ADAMTS17
22885	ABLIM3
80346	REEP4
94104	PAXBP1
10902	BRD8
23367	LARP1
2786	GNG4
2149	F2R
11322	TMC6
400236	FOXN3-AS1
4150	MAZ
5495	PPM1B
106635539	SNORA105A
6007	RHD
22913	RALY
89866	SEC16B
81567	TXNDC5
5223	PGAM1
4308	TRPM1
646603	C4orf51
1111	CHEK1
146456	TMED6
154197	PNLDC1
730	C7
90411	MCFD2
57047	PLSCR2
727956	SDHAP2
8988	HSPB3
51362	CDC40
65061	CDK15
91010	FMNL3
101928977	LOC101928977
374403	TBC1D10C
116028	RMI2
3417	IDH1
54974	THG1L
23164	MPRIP
84287	ZDHHC16
10048	RANBP9
347516	DGAT2L6
11185	INMT
25759	SHC2
100033424	SNORD116-12
55558	PLXNA3
100874051	LZTS1-AS1
93349	SP140L
56270	WDR45B
11054	OGFR
113026	PLCD3
100128927	ZBTB42
51058	ZNF691
102465877	MIR8080
65982	ZSCAN18
723779	MIR651
6293	VPS52
376412	RNF126P1
5191	PEX7
79696	ZC2HC1C
5734	PTGER4
23283	CSTF2T
101928483	NALT1
100847019	MIR5687
1943	EFNA2
10799	RPP40
100874097	UBE2Q1-AS1
6369	CCL24
768217	MIR769
83658	DYNLRB1
100500814	MIR3616
9559	VPS26A
10379	IRF9
646201	BASP1P1
103752589	TMEM92-AS1
400891	LRRC74B
440957	SMIM4
9987	HNRNPDL
619344	LINC01298
677802	SNORA14B
126326	GIPC3
100422922	MIR1972-2
102466615	MIR6127
54328	GPR173
254099	LINC01342
84654	SPZ1
10489	LRRC41
102465833	MIR4433B
112483	SAT2
9903	KLHL21
5196	PF4
347862	PDDC1
51249	TMEM69
100874086	PCDH9-AS3
64175	P3H1
373156	GSTK1
2707	GJB3
101927017	LINC01180
3350	HTR1A
548313	SSX4B
404552	SCGB1D4
100616166	MIR4796
100008588	RNA18S5
644076	GLYCAM1
8835	SOCS2
140467	ZNF358
23559	WBP1
677836	SNORA58
5813	PURA
114760	TTTY3
186	AGTR2
84984	CEP19
100287513	USP17L22
100101115	TTTY21B
100996590	LINC01505
55657	ZNF692
55068	ENOX1
2139	EYA2
3716	JAK1
145781	GCOM1
643365	LINC00452
55214	P3H2
728081	LINC00290
53358	SHC3
23099	ZBTB43
4644	MYO5A
51283	BFAR
2123	EVI2A
574443	MIR490
4920	ROR2
7226	TRPM2
79096	C11orf49
2760	GM2A
105500240	XLOC_009911
101928978	LOC101928978
191	AHCY
7553	ZNF7
65980	BRD9
91584	PLXNA4
339669	TEX33
101929176	CTD-2297D10.2
54509	RHOF
220107	DLEU7
84342	COG8
1944	EFNA3
8867	SYNJ1
889	KRIT1
1634	DCN
106635540	SNORA105B
286186	LINC01299
285613	RELL2
23306	NEMP1
101927636	LOC101927636
170692	ADAMTS18
100873969	GPC5-AS1
2588	GALNS
100113402	SNORD111B
84861	KLHL22
55672	NBPF1
283554	GPR137C
115353	LRRC42
5469	MED1
84812	PLCD4
55275	VPS53
80709	AKNA
60496	AASDHPPT
1361	CPB2
23390	ZDHHC17
127534	GJB4
100131289	LOC100131289
57608	KIAA1462
64651	CSRNP1
3351	HTR1B
102724050	LOC102724050
79905	TMC7
1519	CTSO
728040	LOC728040
100033425	SNORD116-13
1668	DEFA3
339442	LINC01343
126402	CCDC105
102723439	LOC102723439
101927023	LOC101927023
8555	CDC14B
440077	ZNF705A
7905	REEP5
10927	SPIN1
727924	LOC727924
102724663	LOC102724663
83657	DYNLRB2
116123	FMO9P
728609	SDHAP3
11189	CELF3
102465135	MIR6128
414765	HCG25
360155	CYCSP52
100874087	PCDH9-AS4
57048	PLSCR3
11200	CHEK2
51136	RNFT1
112936	VPS26B
23558	WBP2
9709	HERPUD1
29018	FOXN3-AS2
10168	ZNF197
259236	TMIE
51014	TMED7
9021	SOCS3
79315	OR7E91P
254783	OR6C74
574028	CLLU1
100847077	MIR5688
84636	GPR174
79946	C10orf95
10250	SRRM1
643008	SMIM5
100506175	LOC100506175
114761	TTTY4
100874322	BACH1-IT2
6996	TDG
6370	CCL25
643905	PRR21
29122	PRSS50
574407	C1orf145
3418	IDH2
29124	LGALS13
2787	GNG5
724022	MIR652
100302274	MIR1178
100500897	MIR3617
414899	BLID
101928846	HIPK1-AS1
26232	FBXO2
5814	PURB
100302164	MIR2113
100616275	MIR4508
102465995	MIR8081
5127	CDK16
5224	PGAM2
692209	SNORD92
100616216	MIR4797
100132062	LOC100132062
23389	MED13L
60682	SMAP1
136306	SVOPL
101929071	LINC01182
171019	ADAMTS19
8082	SSPN
51542	VPS54
5128	CDK17
998	CDC42
56853	CELF4
84243	ZDHHC18
60495	HPSE2
80036	TRPM3
254050	LRRC43
23002	DAAM1
10318	TNIP1
101929095	LOC101929095
256933	NPB
23524	SRRM2
81566	CSRNP2
151230	KLHL23
6310	ATXN1
3717	JAK2
84256	FLYWCH1
6422	SFRP1
101927015	LINC01506
55226	NAT10
728369	USP17L24
8871	SYNJ2
692210	SNORD93
2140	EYA3
574448	MIR202
168448	CDC14C
4645	MYO5B
64224	HERPUD2
49856	WRAP73
101928861	LOC101928861
400799	LINC01344
147138	TMC8
100131211	NEMP2
22877	MLXIP
55971	BAIAP2L1
157739	TDH
390323	OR6C75
29068	ZBTB44
81031	SLC2A10
26273	FBXO3
8493	PPM1D
27327	TNRC6A
735	C9
118430	MUCL1
100132396	ZNF705B
55005	RMND1
100616471	MIR4798
51203	NUSAP1
29903	CCDC106
100313839	MIR2114
613126	CYP51A1-AS1
6386	SDCBP
10392	NOD1
1669	DEFA4
100505942	LOC100505942
84900	RNFT2
399694	SHC4
83445	GSG1
283578	TMED8
122809	SOCS4
26471	NUPR1
101926908	LOC101926908
128977	C22orf39
57126	CD177
50852	TRAT1
10495	ENOX2
57088	PLSCR4
102466235	MIR7515
92840	REEP6
100033426	SNORD116-14
63967	CLSPN
642394	ADARB2-AS1
152503	SH3D19
100873970	GPC5-AS2
27173	SLC39A1
100132677	BSN-AS2
10536	P3H3
1945	EFNA4
100874090	SLC6A1-AS1
8836	GGH
100506649	PXN-AS1
337882	KRTAP19-1
105375650	LOC105375650
100847006	MIR5571
26659	OR7A5
342908	ZNF404
5744	PTHLH
100129940	LOC100129940
11191	PTENP1
9167	COX7A2L
56891	LGALS14
54985	HCFC1R1
8800	PEX11A
10344	CCL26
101927637	LOC101927637
285043	LOC285043
2709	GJB5
100500860	MIR3618
221421	RSPH9
100616113	MIR4680
388649	C1orf146
101928979	LOC101928979
10678	B3GNT2
100505609	LOC100505609
102465137	MIR6129
7554	ZNF8
642402	GOLGA6L17P
2124	EVI2B
439916	LINC00615
55472	RBM12B-AS1
106635541	SNORA105C
401052	LOC401052
100128554	LOC100128554
100422870	MIR3180-1
352961	HCG26
653499	LGALS7B
170949	DEFT1P
619207	SCART1
3208	HPCA
677846	SNORA80A
9363	RAB33A
3043	HBB
171391	LOC171391
391	RHOG
574444	MIR491
6614	SIGLEC1
26184	OR1F2P
102465878	MIR8082
100302235	MIR1179
724023	MIR653
100846998	MIR5689
163154	PRR22
100130933	SMIM6
129303	TMEM150A
83863	TTTY5
503645	DPRXP4
649324	PRAMEF34P
23112	TNRC6B
54795	TRPM4
221935	SDK1
7399	USH2A
11245	GPR176
2495	FTH1
2632	GBE1
80034	CSRNP3
64802	NMNAT1
400410	ST20
158062	LCN6
4289	MKLN1
84878	ZBTB45
26502	NARF
100616398	MIR4681
641365	LINC00616
9655	SOCS5
60680	CELF5
219479	OR5R1
728373	USP17L25
221477	C6orf89
1670	DEFA5
10609	P3H4
100506392	SLC16A1-AS1
54800	KLHL24
2070	EYA4
222183	SRRM3
219	ALDH1B1
2788	GNG7
1946	EFNA5
113251	LARP4
51400	PPME1
101927476	LOC101927476
80115	BAIAP2L2
169981	SPIN3
101927477	LINC01507
23500	DAAM2
283420	CLEC9A
29986	SLC39A2
285819	LOC285819
4049	LTA
55450	CAMK2N1
27012	KCNV1
55179	FAIM
3146	HMGB1
126282	TNFAIP8L1
55930	MYO5C
100616246	MIR4799
101929140	LOC101929140
101929753	LOC101929753
100500828	MIR3619
441531	PGAM4
22843	PPM1E
1104	RCC1
22858	ICK
6311	ATXN2
337969	KRTAP19-2
64207	IRF2BPL
165215	FAM171B
390651	OR4F13P
5016	OVGP1
25897	RNF19A
9611	NCOR1
84224	NBPF3
30062	RAX
5129	CDK18
60686	C14orf93
100033427	SNORD116-15
83452	RAB33B
282770	OR10AG1
126393	HSPB6
10331	B3GNT3
51669	SARAF
255220	TXNDC8
399	RHOH
83903	GSG2
1294	COL7A1
1230	CCR1
3352	HTR1D
66035	SLC2A11
23145	SSPO
79002	C19orf43
100132708	CYP4F30P
284417	TMEM150B
64744	SMAP2
11339	OIP5
84066	TEX35
10850	CCL27
646074	POM121L10P
7454	WAS
387496	RASL11A
724024	MIR654
5729	PTGDR
3718	JAK3
253018	HCG27
56652	C10orf2
389493	NUPR2
55011	PIH1D1
203260	CCDC107
390595	UBAP1L
79086	SMIM7
116071	BATF2
94101	ORMDL1
51102	MECR
114984	FLYWCH2
100187716	MIR1224
246100	CTAG1A
695	BTK
26272	FBXO4
131540	ZDHHC19
653519	GPR89A
6888	TALDO1
10804	GJB6
11193	WBP4
2029	ENSA
4927	NUP88
79155	TNIP2
100422956	MIR3180-2
374887	YJEFN3
51808	PHAX
64127	NOD2
79647	AKIRIN1
221823	PRPS1L1
168433	RNF133
7542	ZFPL1
103752555	SPATA17-AS1
633	BGN
100847042	MIR5572
6079	SNORD15A
138716	RPP25L
6423	SFRP2
54732	TMED9
100874300	SYNJ2-IT1
207107	SFTA1P
100313840	MIR2115
574449	MIR492
100302743	SNORA80B
692225	SNORD94
102466879	MIR8083
100303749	LOC100303749
9210	BMP15
389158	PLSCR5
8799	PEX11B
390326	OR6C76
84672	TTTY6
100288142	NBPF20
391109	OR10K1
9647	PPM1F
9612	NCOR2
407738	FAM19A1
375519	GJB7
51555	PEX5L
339105	PRSS53
100505845	ROPN1L-AS1
728215	FAM155A
3354	HTR1E
9896	FIG4
1800	DPEP1
8997	KALRN
25814	ATXN10
23097	CDK19
64410	KLHL25
728379	USP17L26
4050	LTB
195827	AAED1
387718	TEX36
2294	FOXF1
101060091	LOC101060091
100616322	MIR4682
169522	KCNV2
148545	NBPF4
51463	GPR89B
10296	MAEA
23057	NMNAT2
127544	RNF19B
101669762	BLACAT1
84530	SRRM4
102724053	LOC102724053
54549	SDK2
101927873	LINC01508
154091	SLC2A12
79674	VEPH1
4287	ATXN3
57690	TNRC6C
55122	AKIRIN2
79693	YRDC
728957	ZNF705D
101929754	LOC101929754
101929592	LOC101929592
9922	IQSEC1
9306	SOCS6
